GeoLocation,_version_,all_locations,buid,city_exact,city_slab_exact,company_buid_slab,company_buid_slab_exact,company_exact,company_member,company_slab_exact,country_ac,country_exact,country_short_exact,country_slab_exact,date_added,date_new,date_updated,django_ct,django_id,federal_contractor,guid,id,is_posted,lat_long_buid_slab_exact,location_exact,network,on_sites,onet_exact,other,reqid,salted_date,score,state_short,state_short_exact,title_exact,title_slab_exact,title_slug
"29.964714, -90.065",1.78078E+18,"'70181', 'New Orleans', 'Louisiana', 'LA', 'New Orleans, Louisiana', 'United States'",53870,New Orleans,"new-orleans/louisiana/usa/jobs::New Orleans, LA",Family Dollar::53870,Family Dollar::53870,Family Dollar,TRUE,family-dollar/careers::Family Dollar,United States,United States,USA,usa/jobs::United States,2023-10-26T00:33:39.363Z,2023-10-26T05:29:04Z,2023-10-26T05:29:04Z,seo.joblisting,0,FALSE,FA0CBA74C3F147DBB52C233F97FCC03A,seo.joblisting.FA0CBA74C3F147DBB52C233F97FCC03A,FALSE,29.964714::-90.065::53870,"New Orleans, LA",TRUE,0,"'41101100', '41101200', '33109900'",{},559643BR,2023-10-27T02:37:02.71Z,1.4509293,LA,LA,ASSISTANT STORE MANAGER,assistant-store-manager/jobs-in::ASSISTANT STORE MANAGER,assistant-store-manager
"32.927925, -80.05868",1.78081E+18,"'29420', 'North Charleston', 'South Carolina', 'SC', 'North Charleston, South Carolina', 'United States'",52779,North Charleston,"north-charleston/south-carolina/usa/jobs::North Charleston, SC","ICONMA, LLC::52779","ICONMA, LLC::52779","ICONMA, LLC",FALSE,"iconma-llc/careers::ICONMA, LLC",United States,United States,USA,usa/jobs::United States,2023-10-26T10:02:20.849Z,2023-10-26T14:58:10Z,2023-10-26T14:58:10Z,seo.joblisting,0,FALSE,BE607468EEEA4FF590D7F591B098ABFD,seo.joblisting.BE607468EEEA4FF590D7F591B098ABFD,FALSE,32.927925::-80.05868::52779,"North Charleston, SC",TRUE,0,"'15125300', '17211200', '51906100'",{},23-26148,2023-10-27T02:36:58.617Z,1.4509234,SC,SC,Product Acceptance Specialist,product-acceptance-specialist/jobs-in::Product Acceptance Specialist,product-acceptance-specialist
"39.736416, -104.98341",1.78078E+18,"'80238', 'Denver', 'Colorado', 'CO', 'Denver, Colorado', 'United States'",45138,Denver,"denver/colorado/usa/jobs::Denver, CO",Keurig Dr Pepper::45138,Keurig Dr Pepper::45138,Keurig Dr Pepper,TRUE,keurig-dr-pepper/careers::Keurig Dr Pepper,United States,United States,USA,usa/jobs::United States,2023-10-26T02:47:13.528Z,2023-10-26T07:44:47Z,2023-10-26T07:44:47Z,seo.joblisting,0,TRUE,47F84EDAD78A4FAFA753716B73B792EE,seo.joblisting.47F84EDAD78A4FAFA753716B73B792EE,FALSE,39.736416::-104.98341::45138,"Denver, CO",TRUE,0,"'17211100', '19501100', '19204100'",{},89117,2023-10-27T02:36:57.728Z,1.4509223,CO,CO,"Senior Manager, Environment, Health and Safety","senior-manager-environment-health-and-safety/jobs-in::Senior Manager, Environment, Health and Safety",senior-manager-environment-health-and-safety
"30.2998, -97.754776",1.78078E+18,"'78703', 'Austin', 'Texas', 'TX', 'Austin, Texas', 'United States'",52697,Austin,"austin/texas/usa/jobs::Austin, TX",CVS Health::52697,CVS Health::52697,CVS Health,TRUE,cvs-health/careers::CVS Health,United States,United States,USA,usa/jobs::United States,2023-10-26T01:43:02.884Z,2023-10-26T06:35:03Z,2023-10-26T06:35:03Z,seo.joblisting,0,TRUE,4D4E49D7268249FBAE670D1846CE9F4C,seo.joblisting.4D4E49D7268249FBAE670D1846CE9F4C,FALSE,30.2998::-97.754776::52697,"Austin, TX",TRUE,0,"'13111100', '15121100', '15124100'",{},R0062534,2023-10-27T02:36:57.648Z,1.450922,TX,TX,"Analyst, Client Implementations","analyst-client-implementations/jobs-in::Analyst, Client Implementations",analyst-client-implementations
"40.721214, -73.85021",1.7808E+18,"'11375', 'FOREST HILLS', 'New York', 'NY', 'FOREST HILLS, New York', 'United States'",52696,FOREST HILLS,"forest-hills/new-york/usa/jobs::Forest Hills, NY",CVS Health::52696,CVS Health::52696,CVS Health,TRUE,cvs-health/careers::CVS Health,United States,United States,USA,usa/jobs::United States,2023-10-26T05:48:39.042Z,2023-10-26T10:27:21Z,2023-10-26T10:27:21Z,seo.joblisting,0,TRUE,4FCDAB1E9A824184A4FE5775B96C1A9B,seo.joblisting.4FCDAB1E9A824184A4FE5775B96C1A9B,FALSE,40.721214::-73.85021::52696,"Forest Hills, NY",TRUE,0,"'29205200', '99999999'",{},R0055478,2023-10-27T02:36:56.935Z,1.4509212,NY,NY,Pharmacy Technician,pharmacy-technician/jobs-in::Pharmacy Technician,pharmacy-technician
"40.310795, -85.50241",1.78078E+18,"'47342', 'Gaston', 'Indiana', 'IN', 'Gaston, Indiana', 'United States'",57506,Gaston,"gaston/indiana/usa/jobs::Gaston, IN",TravelCenters of America::57506,TravelCenters of America::57506,TravelCenters of America,TRUE,travelcenters-of-america/careers::TravelCenters of America,United States,United States,USA,usa/jobs::United States,2023-10-26T02:17:50.68Z,2023-10-26T07:06:22Z,2023-10-26T07:06:22Z,seo.joblisting,0,TRUE,E640F97D4F2F44C486D429446971D1D2,seo.joblisting.E640F97D4F2F44C486D429446971D1D2,FALSE,40.310795::-85.50241::57506,"Gaston, IN",TRUE,0,"'35303100', '35302300', '41201100'",{},req70133,2023-10-27T02:36:56.56Z,1.4509206,IN,IN,Server / Cashier - FT,server-cashier-ft/jobs-in::Server / Cashier - FT,server-cashier-ft
"40.750896, -73.98415",1.78082E+18,"'10176', 'New York', 'New York', 'NY', 'New York, New York', 'United States'",31679,New York,"new-york/new-york/usa/jobs::New York, NY",New York Life Insurance Company::31679,New York Life Insurance Company::31679,New York Life Insurance Company,FALSE,new-york-life-insurance-company/careers::New York Life Insurance Company,United States,United States,USA,usa/jobs::United States,2023-10-26T12:12:24.771Z,2023-10-26T17:09:31Z,2023-10-26T17:09:31Z,seo.joblisting,0,FALSE,E8951C8D959446AB81941EE89CC74E20,seo.joblisting.E8951C8D959446AB81941EE89CC74E20,FALSE,40.750896::-73.98415::31679,"New York, NY",TRUE,0,"'13201100', '13206100', '13104100'",{},None,2023-10-27T02:36:56.376Z,1.4509203,NY,NY,ASSOCIATE AUDITOR,associate-auditor/jobs-in::ASSOCIATE AUDITOR,associate-auditor
"38.31117, -122.29341",1.78079E+18,"'94581', 'Napa', 'California', 'CA', 'Napa, California', 'United States'",51726,Napa,"napa/california/usa/jobs::Napa, CA",Treasury Wine Estates::51726,Treasury Wine Estates::51726,Treasury Wine Estates,TRUE,treasury-wine-estates/careers::Treasury Wine Estates,United States,United States,USA,usa/jobs::United States,2023-10-26T05:22:09.708Z,2023-10-26T10:15:00Z,2023-10-26T10:15:00Z,seo.joblisting,0,TRUE,8F85B2742D6040629F270D4A045D3D23,seo.joblisting.8F85B2742D6040629F270D4A045D3D23,FALSE,38.31117::-122.29341::51726,"Napa, CA",TRUE,0,"'35304100', '99999999'",{},1003367,2023-10-27T02:36:54.825Z,1.4509182,CA,CA,Tasting Room Associate - Etude,tasting-room-associate-etude/jobs-in::Tasting Room Associate - Etude,tasting-room-associate-etude
"34.28258, -118.88542",1.78078E+18,"'93020', 'MOORPARK', 'California', 'CA', 'MOORPARK, California', 'United States'",52231,MOORPARK,"moorpark/california/usa/jobs::Moorpark, CA",CVS Health::52231,CVS Health::52231,CVS Health,TRUE,cvs-health/careers::CVS Health,United States,United States,USA,usa/jobs::United States,2023-10-26T01:41:37.37Z,2023-10-26T06:23:50Z,2023-10-26T06:23:50Z,seo.joblisting,0,TRUE,E99E785AF44E48FB8B3226DEFE6A47B9,seo.joblisting.E99E785AF44E48FB8B3226DEFE6A47B9,FALSE,34.28258::-118.88542::52231,"Moorpark, CA",TRUE,0,"'29105100', '99999900', '99999999'",{},R0069254,2023-10-27T02:36:53.893Z,1.4509169,CA,CA,CA Staff Pharmacist FT,ca-staff-pharmacist-ft/jobs-in::CA Staff Pharmacist FT,ca-staff-pharmacist-ft
"39.790783, -89.64678",1.78079E+18,"'62762', 'Springfield', 'Illinois', 'IL', 'Springfield, Illinois', 'United States'",54777,Springfield,"springfield/illinois/usa/jobs::Springfield, IL",Oracle::54777,Oracle::54777,Oracle,TRUE,oracle/careers::Oracle,United States,United States,USA,usa/jobs::United States,2023-10-26T02:57:22.786Z,2023-10-26T07:54:44Z,2023-10-26T07:54:44Z,seo.joblisting,0,TRUE,1729D2292CF040C5B6FE987684CC9473,seo.joblisting.1729D2292CF040C5B6FE987684CC9473,FALSE,39.790783::-89.64678::54777,"Springfield, IL",TRUE,0,"'15125300', '19409901', '51906100'",{},216610,2023-10-27T02:36:48.572Z,1.4509094,IL,IL,Quality Assurance Tester  Intern,quality-assurance-tester-intern/jobs-in::Quality Assurance Tester  Intern,quality-assurance-tester-intern
"40.750896, -73.98415",1.78079E+18,"'10176', 'New York', 'New York', 'NY', 'New York, New York', 'United States'",31602,New York,"new-york/new-york/usa/jobs::New York, NY",MUFG::31602,MUFG::31602,MUFG,TRUE,mufg/careers::MUFG,United States,United States,USA,usa/jobs::United States,2023-10-26T04:52:22.52Z,2023-10-26T09:46:04Z,2023-10-26T09:46:04Z,seo.joblisting,0,TRUE,FA50969AAFD74F209E09A5AA032C9E3B,seo.joblisting.FA50969AAFD74F209E09A5AA032C9E3B,FALSE,40.750896::-73.98415::31602,"New York, NY",TRUE,0,"'11303101', '11303100', '13205100'",{},10062131-WD,2023-10-27T02:36:48.335Z,1.450909,NY,NY,"Associate Vice President, Americas Treasury","associate-vice-president-americas-treasury/jobs-in::Associate Vice President, Americas Treasury",associate-vice-president-americas-treasury
"35.478218, -80.86441",1.78082E+18,"'28031', 'CORNELIUS', 'North Carolina', 'NC', 'CORNELIUS, North Carolina', 'United States'",41674,CORNELIUS,"cornelius/north-carolina/usa/jobs::Cornelius, NC",Walgreens::41674,Walgreens::41674,Walgreens,TRUE,walgreens/careers::Walgreens,United States,United States,USA,usa/jobs::United States,2023-10-26T11:13:36.208Z,2023-10-26T15:58:39Z,2023-10-26T15:58:39Z,seo.joblisting,0,TRUE,E8C1B2C248BC49BEA9746224983C4CE9,seo.joblisting.E8C1B2C248BC49BEA9746224983C4CE9,FALSE,35.478218::-80.86441::41674,"Cornelius, NC",TRUE,0,"'43405100', '41202100', '41203100'",{},1281889BR,2023-10-27T02:36:47.695Z,1.4509082,NC,NC,Customer Service Associate,customer-service-associate/jobs-in::Customer Service Associate,customer-service-associate
"40.727192, -111.8929",1.78079E+18,"'84190', 'Salt Lake City', 'Utah', 'UT', 'Salt Lake City, Utah', 'United States'",44929,Salt Lake City,"salt-lake-city/utah/usa/jobs::Salt Lake City, UT",Highmark Health::44929,Highmark Health::44929,Highmark Health,TRUE,highmark-health/careers::Highmark Health,United States,United States,USA,usa/jobs::United States,2023-10-26T03:09:34.379Z,2023-10-26T08:02:19Z,2023-10-26T08:02:19Z,seo.joblisting,0,TRUE,C49DA3BDD32A4966919CBCF61EEEE1E5,seo.joblisting.C49DA3BDD32A4966919CBCF61EEEE1E5,FALSE,40.727192::-111.8929::44929,"Salt Lake City, UT",TRUE,0,"'43405100', '43303100', '43302100'",{},J233922,2023-10-27T02:36:46.796Z,1.450907,UT,UT,Enrollment & Billing Representative,enrollment-billing-representative/jobs-in::Enrollment & Billing Representative,enrollment-billing-representative
"41.872223, -87.66876",1.78082E+18,"'60684', 'Chicago', 'Illinois', 'IL', 'Chicago, Illinois', 'United States'",4927,Chicago,"chicago/illinois/usa/jobs::Chicago, IL",City of Chicago::4927,City of Chicago::4927,City of Chicago,FALSE,city-of-chicago/careers::City of Chicago,United States,United States,USA,usa/jobs::United States,2023-10-26T12:42:41.943Z,2023-10-26T17:38:50Z,2023-10-26T17:38:50Z,seo.joblisting,0,FALSE,2C438DCFD2334DE48FCFD84222E0CF2E,seo.joblisting.2C438DCFD2334DE48FCFD84222E0CF2E,FALSE,41.872223::-87.66876::4927,"Chicago, IL",TRUE,0,"'11915100', '21109300', '11919900'",{},384251,2023-10-27T02:36:46.727Z,1.4509068,IL,IL,PROJECT MANAGER - PREVENTION AND INTERVENTION,project-manager-prevention-and-intervention/jobs-in::PROJECT MANAGER - PREVENTION AND INTERVENTION,project-manager-prevention-and-intervention
"38.965164, -76.85831",1.78081E+18,"'20703', 'Lanham', 'Maryland', 'MD', 'Lanham, Maryland', 'United States'",54345,Lanham,"lanham/maryland/usa/jobs::Lanham, MD","Science Systems and Applications, Inc.::54345","Science Systems and Applications, Inc.::54345","Science Systems and Applications, Inc.",FALSE,"science-systems-and-applications-inc/careers::Science Systems and Applications, Inc.",United States,United States,USA,usa/jobs::United States,2023-10-26T09:42:06.03Z,2023-10-26T14:40:57Z,2023-10-26T14:40:57Z,seo.joblisting,0,FALSE,877293796F26419B9C6E61BAC6A0BE2C,seo.joblisting.877293796F26419B9C6E61BAC6A0BE2C,FALSE,38.965164::-76.85831::54345,"Lanham, MD",TRUE,0,"'17207200', '17214100', '17211200'",{},1730,2023-10-27T02:36:43.692Z,1.4509025,MD,MD,Engineering Task Lead,engineering-task-lead/jobs-in::Engineering Task Lead,engineering-task-lead
"41.77246, -72.68509",1.78078E+18,"'06132', 'Hartford', 'Connecticut', 'CT', 'Hartford, Connecticut', 'United States'",52231,Hartford,"hartford/connecticut/usa/jobs::Hartford, CT",CVS Health::52231,CVS Health::52231,CVS Health,TRUE,cvs-health/careers::CVS Health,United States,United States,USA,usa/jobs::United States,2023-10-26T01:40:01.86Z,2023-10-26T06:23:47Z,2023-10-26T06:23:47Z,seo.joblisting,0,TRUE,755E81EA55844AD09E386C96C6CA4498,seo.joblisting.755E81EA55844AD09E386C96C6CA4498,FALSE,41.77246::-72.68509::52231,"Hartford, CT",TRUE,0,"'43405100', '15121101', '29209908'",{},R0054549,2023-10-27T02:36:42.687Z,1.450901,CT,CT,Integrated Services Specialist,integrated-services-specialist/jobs-in::Integrated Services Specialist,integrated-services-specialist
"45.528107, -122.94417",1.7808E+18,"'97124', 'Hillsboro', 'Oregon', 'OR', 'Hillsboro, Oregon', 'United States'",20650,Hillsboro,"hillsboro/oregon/usa/jobs::Hillsboro, OR",Whole Foods Market::20650,Whole Foods Market::20650,Whole Foods Market,FALSE,whole-foods-market/careers::Whole Foods Market,United States,United States,USA,usa/jobs::United States,2023-10-26T07:07:15.044Z,2023-10-26T11:59:58Z,2023-10-26T11:59:58Z,seo.joblisting,0,FALSE,01340ED032DB4D96B4161BA93A6ACF54,seo.joblisting.01340ED032DB4D96B4161BA93A6ACF54,FALSE,45.528107::-122.94417::20650,"Hillsboro, OR",TRUE,0,"'35902100', '35202100', '53706500'",{},Req-20231007030,2023-10-27T02:36:40.767Z,1.4508984,OR,OR,Prepared Foods Dishwasher - Part Time,prepared-foods-dishwasher-part-time/jobs-in::Prepared Foods Dishwasher - Part Time,prepared-foods-dishwasher-part-time
"27.172628, -80.227295",1.78079E+18,"'34995', 'Stuart', 'Florida', 'FL', 'Stuart, Florida', 'United States'",44501,Stuart,"stuart/florida/usa/jobs::Stuart, FL",BrightView::44501,BrightView::44501,BrightView,TRUE,brightview/careers::BrightView,United States,United States,USA,usa/jobs::United States,2023-10-26T04:17:19.52Z,2023-10-26T09:12:09Z,2023-10-26T09:12:09Z,seo.joblisting,0,TRUE,06E107E8A656463ABE74631C1D58889E,seo.joblisting.06E107E8A656463ABE74631C1D58889E,FALSE,27.172628::-80.227295::44501,"Stuart, FL",TRUE,0,"'11305100', '51101100', '43101100'",{},51478,2023-10-27T02:36:39.08Z,1.450896,FL,FL,Production Manager,production-manager/jobs-in::Production Manager,production-manager
"30.447653, -84.2599",1.78078E+18,"'32395', 'Tallahassee', 'Florida', 'FL', 'Tallahassee, Florida', 'United States'",52231,Tallahassee,"tallahassee/florida/usa/jobs::Tallahassee, FL",CVS Health::52231,CVS Health::52231,CVS Health,TRUE,cvs-health/careers::CVS Health,United States,United States,USA,usa/jobs::United States,2023-10-26T01:39:07.923Z,2023-10-26T06:23:52Z,2023-10-26T06:23:52Z,seo.joblisting,0,TRUE,330248A555C444C0937B6D8D0D8CA7F8,seo.joblisting.330248A555C444C0937B6D8D0D8CA7F8,FALSE,30.447653::-84.2599::52231,"Tallahassee, FL",TRUE,0,"'29105100', '29205200', '33109900'",{},R0066405,2023-10-27T02:36:38.325Z,1.450895,FL,FL,Pharma Solutions Pharmacist Supervisor,pharma-solutions-pharmacist-supervisor/jobs-in::Pharma Solutions Pharmacist Supervisor,pharma-solutions-pharmacist-supervisor
"35.813522, -78.64896",1.7808E+18,"'27608', 'RALEIGH', 'North Carolina', 'NC', 'RALEIGH, North Carolina', 'United States'",52696,RALEIGH,"raleigh/north-carolina/usa/jobs::Raleigh, NC",CVS Health::52696,CVS Health::52696,CVS Health,TRUE,cvs-health/careers::CVS Health,United States,United States,USA,usa/jobs::United States,2023-10-26T05:50:52.043Z,2023-10-26T10:12:37Z,2023-10-26T10:12:37Z,seo.joblisting,0,TRUE,D10D223B99F04BC3A44056766B8F0A03,seo.joblisting.D10D223B99F04BC3A44056766B8F0A03,FALSE,35.813522::-78.64896::52696,"Raleigh, NC",TRUE,0,"'41203100', '41201100', '43405100'",{},R0071934,2023-10-27T02:36:36.981Z,1.4508929,NC,NC,Store Associate,store-associate/jobs-in::Store Associate,store-associate
"32.7848, -117.13763",1.78078E+18,"'92108', 'SAN DIEGO', 'California', 'CA', 'SAN DIEGO, California', 'United States'",52231,SAN DIEGO,"san-diego/california/usa/jobs::San Diego, CA",CVS Health::52231,CVS Health::52231,CVS Health,TRUE,cvs-health/careers::CVS Health,United States,United States,USA,usa/jobs::United States,2023-10-26T01:41:52.443Z,2023-10-26T06:23:51Z,2023-10-26T06:23:51Z,seo.joblisting,0,TRUE,FBDF465970D3420CB3DC9C6929A91C5C,seo.joblisting.FBDF465970D3420CB3DC9C6929A91C5C,FALSE,32.7848::-117.13763::52231,"San Diego, CA",TRUE,0,"'29205200', '99999999'",{},R0068887,2023-10-27T02:36:33.753Z,1.4508886,CA,CA,Pharmacy Technician,pharmacy-technician/jobs-in::Pharmacy Technician,pharmacy-technician
"41.5935, -93.6558",1.78079E+18,"'50381', 'Des Moines', 'Iowa', 'IA', 'Des Moines, Iowa', 'United States'",44929,Des Moines,"des-moines/iowa/usa/jobs::Des Moines, IA",Highmark Health::44929,Highmark Health::44929,Highmark Health,TRUE,highmark-health/careers::Highmark Health,United States,United States,USA,usa/jobs::United States,2023-10-26T03:09:38.858Z,2023-10-26T08:02:18Z,2023-10-26T08:02:18Z,seo.joblisting,0,TRUE,CA20F4B83C2F4EDAA5A2894C32FD8035,seo.joblisting.CA20F4B83C2F4EDAA5A2894C32FD8035,FALSE,41.5935::-93.6558::44929,"Des Moines, IA",TRUE,0,"'43405100', '43303100', '43302100'",{},J233922,2023-10-27T02:36:33.658Z,1.4508884,IA,IA,Enrollment & Billing Representative,enrollment-billing-representative/jobs-in::Enrollment & Billing Representative,enrollment-billing-representative
"37.419373, -122.16369",1.78079E+18,"'94305', 'Stanford', 'California', 'CA', 'Stanford, California', 'United States'",51729,Stanford,"stanford/california/usa/jobs::Stanford, CA",Stanford University::51729,Stanford University::51729,Stanford University,TRUE,stanford-university/careers::Stanford University,United States,United States,USA,usa/jobs::United States,2023-10-26T04:04:12.071Z,2023-10-26T08:57:15Z,2023-10-26T08:57:15Z,seo.joblisting,0,TRUE,8D9868DCBFE5439BAB5FA22D9F325CD0,seo.joblisting.8D9868DCBFE5439BAB5FA22D9F325CD0,FALSE,37.419373::-122.16369::51729,"Stanford, CA",TRUE,0,"'43101100', '43601100', '43601400'",{},100778,2023-10-27T02:36:27.754Z,1.45088,CA,CA,"Administrative Coordinator, Hume Center","administrative-coordinator-hume-center/jobs-in::Administrative Coordinator, Hume Center",administrative-coordinator-hume-center
"29.52385, -95.20149",1.78081E+18,"'77546', 'Friendswood', 'Texas', 'TX', 'Friendswood, Texas', 'United States'",52701,Friendswood,"friendswood/texas/usa/jobs::Friendswood, TX",CBRE::52701,CBRE::52701,CBRE,TRUE,cbre/careers::CBRE,United States,United States,USA,usa/jobs::United States,2023-10-26T08:37:22.86Z,2023-10-26T13:34:11Z,2023-10-26T13:34:11Z,seo.joblisting,0,TRUE,2B81AB211CBD4E87BDB4CE2588C9BBE8,seo.joblisting.2B81AB211CBD4E87BDB4CE2588C9BBE8,FALSE,29.52385::-95.20149::52701,"Friendswood, TX",TRUE,0,"'47101100', '11902100', '11305100'",{},139401,2023-10-27T02:36:26.067Z,1.4508777,TX,TX,Project Manager - Industrial Construction,project-manager-industrial-construction/jobs-in::Project Manager - Industrial Construction,project-manager-industrial-construction
"38.574604, -121.47096",1.78078E+18,"'94278', 'Sacramento', 'California', 'CA', 'Sacramento, California', 'United States'",49824,Sacramento,"sacramento/california/usa/jobs::Sacramento, CA",GAF::49824,GAF::49824,GAF,TRUE,gaf/careers::GAF,United States,United States,USA,usa/jobs::United States,2023-10-26T02:05:01.624Z,2023-10-26T06:57:28Z,2023-10-26T06:57:28Z,seo.joblisting,0,TRUE,C035B987020642719B7D0862F8AC9D11,seo.joblisting.C035B987020642719B7D0862F8AC9D11,FALSE,38.574604::-121.47096::49824,"Sacramento, CA",TRUE,0,"'11202200', '41101200', '41309100'",{},19615,2023-10-27T02:36:23.126Z,1.4508736,CA,CA,Sales Development Manager - Pavements & Coatings,sales-development-manager-pavements-coatings/jobs-in::Sales Development Manager - Pavements & Coatings,sales-development-manager-pavements-coatings
"33.95199, -81.103",1.78082E+18,"'29171', 'West Columbia', 'South Carolina', 'SC', 'West Columbia, South Carolina', 'United States'",53713,West Columbia,"west-columbia/south-carolina/usa/jobs::West Columbia, SC",Spectrum::53713,Spectrum::53713,Spectrum,FALSE,spectrum/careers::Spectrum,United States,United States,USA,usa/jobs::United States,2023-10-26T13:22:12.797Z,2023-10-26T18:06:29Z,2023-10-26T18:06:29Z,seo.joblisting,0,FALSE,3FEE6762829E4F00875897107275F48D,seo.joblisting.3FEE6762829E4F00875897107275F48D,FALSE,33.95199::-81.103::53713,"West Columbia, SC",TRUE,0,"'41101200', '41101100', '11914100'",{},None,2023-10-27T02:36:20.984Z,1.4508705,SC,SC,"Supervisor, Multi Tenant sales","supervisor-multi-tenant-sales/jobs-in::Supervisor, Multi Tenant sales",supervisor-multi-tenant-sales
"33.860374, -117.554985",1.78078E+18,"'92878', 'CORONA', 'California', 'CA', 'CORONA, California', 'United States'",52231,CORONA,"corona/california/usa/jobs::Corona, CA",CVS Health::52231,CVS Health::52231,CVS Health,TRUE,cvs-health/careers::CVS Health,United States,United States,USA,usa/jobs::United States,2023-10-26T01:40:26.221Z,2023-10-26T06:24:22Z,2023-10-26T06:24:22Z,seo.joblisting,0,TRUE,92480C1EE73A4F17B468047E5FEB566F,seo.joblisting.92480C1EE73A4F17B468047E5FEB566F,FALSE,33.860374::-117.554985::52231,"Corona, CA",TRUE,0,"'41203100', '41201100', '43405100'",{},R0058969,2023-10-27T02:36:20.03Z,1.4508691,CA,CA,Store associate,store-associate/jobs-in::Store associate,store-associate
